[2026-09-18T09:12:50.483+00:00] PID:2447012 CPU:NA% RSS_KIB:1920 MEM:0.01207% STATE:R THREADS:1 WCHAN:p9_client_rpc
[2026-09-18T09:13:42.742+00:00] PID:2447020 CPU:0.00% RSS_KIB:453248 MEM:2.85028% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:42.844+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:42.844+00:00] PID:2447020 CPU:0.00% RSS_KIB:453248 MEM:2.85028% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:42.946+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:42.947+00:00] PID:2447020 CPU:0.00% RSS_KIB:453248 MEM:2.85028% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:43.049+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:43.050+00:00] PID:2447020 CPU:0.00% RSS_KIB:453248 MEM:2.85028% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:43.152+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:43.152+00:00] PID:2447020 CPU:0.00% RSS_KIB:453248 MEM:2.85028% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:43.254+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:43.255+00:00] PID:2447020 CPU:0.00% RSS_KIB:453248 MEM:2.85028% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:43.357+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:43.358+00:00] PID:2447020 CPU:0.00% RSS_KIB:453248 MEM:2.85028% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:43.460+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:43.460+00:00] PID:2447020 CPU:0.00% RSS_KIB:453248 MEM:2.85028% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:43.563+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:43.563+00:00] PID:2447020 CPU:0.00% RSS_KIB:453248 MEM:2.85028% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:43.665+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:43.666+00:00] PID:2447020 CPU:19.45% RSS_KIB:453248 MEM:2.85028% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:43.768+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:43.769+00:00] PID:2447020 CPU:0.00% RSS_KIB:453248 MEM:2.85028% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:43.870+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:43.871+00:00] PID:2447020 CPU:0.00% RSS_KIB:453248 MEM:2.85028% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:43.974+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:43.974+00:00] PID:2447020 CPU:0.00% RSS_KIB:453248 MEM:2.85028% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:44.076+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:44.077+00:00] PID:2447020 CPU:0.00% RSS_KIB:453248 MEM:2.85028% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:44.179+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:44.179+00:00] PID:2447020 CPU:0.00% RSS_KIB:453248 MEM:2.85028% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:44.281+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:44.282+00:00] PID:2447020 CPU:0.00% RSS_KIB:453248 MEM:2.85028% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:44.384+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:44.384+00:00] PID:2447020 CPU:0.00% RSS_KIB:453248 MEM:2.85028% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:44.486+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:44.487+00:00] PID:2447020 CPU:0.00% RSS_KIB:453248 MEM:2.85028% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:44.589+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:44.589+00:00] PID:2447020 CPU:0.00% RSS_KIB:453248 MEM:2.85028% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:44.691+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:44.692+00:00] PID:2447020 CPU:0.00% RSS_KIB:453248 MEM:2.85028% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:44.794+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:44.795+00:00] PID:2447020 CPU:0.00% RSS_KIB:453248 MEM:2.85028% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:44.897+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:44.898+00:00] PID:2447020 CPU:0.00% RSS_KIB:453248 MEM:2.85028% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:45.000+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:45.000+00:00] PID:2447020 CPU:0.00% RSS_KIB:453248 MEM:2.85028% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:45.103+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:45.103+00:00] PID:2447020 CPU:0.00% RSS_KIB:453248 MEM:2.85028% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:45.205+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:45.206+00:00] PID:2447020 CPU:0.00% RSS_KIB:453248 MEM:2.85028% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:45.308+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:45.309+00:00] PID:2447020 CPU:19.47% RSS_KIB:478848 MEM:3.01126% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:45.411+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:45.411+00:00] PID:2447020 CPU:0.00% RSS_KIB:478848 MEM:3.01126% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:45.514+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:45.514+00:00] PID:2447020 CPU:0.00% RSS_KIB:478848 MEM:3.01126% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:45.616+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:45.617+00:00] PID:2447020 CPU:0.00% RSS_KIB:478848 MEM:3.01126% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:45.719+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:45.720+00:00] PID:2447020 CPU:0.00% RSS_KIB:478848 MEM:3.01126% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:45.822+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:45.822+00:00] PID:2447020 CPU:0.00% RSS_KIB:478848 MEM:3.01126% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:45.925+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:45.925+00:00] PID:2447020 CPU:0.00% RSS_KIB:478848 MEM:3.01126% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:46.028+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:46.028+00:00] PID:2447020 CPU:0.00% RSS_KIB:478848 MEM:3.01126% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:46.130+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:46.131+00:00] PID:2447020 CPU:0.00% RSS_KIB:478848 MEM:3.01126% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:46.234+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:46.234+00:00] PID:2447020 CPU:0.00% RSS_KIB:478848 MEM:3.01126% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:46.336+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:46.337+00:00] PID:2447020 CPU:0.00% RSS_KIB:478848 MEM:3.01126% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:46.439+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:46.440+00:00] PID:2447020 CPU:0.00% RSS_KIB:478848 MEM:3.01126% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:46.542+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:46.543+00:00] PID:2447020 CPU:0.00% RSS_KIB:478848 MEM:3.01126% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:46.645+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:46.646+00:00] PID:2447020 CPU:0.00% RSS_KIB:478848 MEM:3.01126% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:46.748+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:46.749+00:00] PID:2447020 CPU:9.71% RSS_KIB:478848 MEM:3.01126% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:46.852+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:46.852+00:00] PID:2447020 CPU:19.39% RSS_KIB:478848 MEM:3.01126% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:46.955+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:46.955+00:00] PID:2447020 CPU:0.00% RSS_KIB:478848 MEM:3.01126% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:47.057+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:47.057+00:00] PID:2447020 CPU:0.00% RSS_KIB:478848 MEM:3.01126% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:47.159+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:47.160+00:00] PID:2447020 CPU:0.00% RSS_KIB:478848 MEM:3.01126% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:47.262+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:47.262+00:00] PID:2447020 CPU:0.00% RSS_KIB:478848 MEM:3.01126% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:47.364+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:47.365+00:00] PID:2447020 CPU:0.00% RSS_KIB:478848 MEM:3.01126% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:47.467+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:47.467+00:00] PID:2447020 CPU:0.00% RSS_KIB:478848 MEM:3.01126% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:47.569+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:47.570+00:00] PID:2447020 CPU:0.00% RSS_KIB:478848 MEM:3.01126% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:47.672+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:47.672+00:00] PID:2447020 CPU:0.00% RSS_KIB:478848 MEM:3.01126% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:47.775+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:47.776+00:00] PID:2447020 CPU:0.00% RSS_KIB:478848 MEM:3.01126% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:47.878+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:47.879+00:00] PID:2447020 CPU:0.00% RSS_KIB:478848 MEM:3.01126% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:47.981+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:47.981+00:00] PID:2447020 CPU:0.00% RSS_KIB:478848 MEM:3.01126% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:48.083+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:48.084+00:00] PID:2447020 CPU:0.00% RSS_KIB:478848 MEM:3.01126% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:48.186+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:48.187+00:00] PID:2447020 CPU:0.00% RSS_KIB:478848 MEM:3.01126% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:48.289+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:48.290+00:00] PID:2447020 CPU:0.00% RSS_KIB:481792 MEM:3.02978% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:48.392+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:48.392+00:00] PID:2447020 CPU:19.46% RSS_KIB:504448 MEM:3.17225% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:48.495+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:48.496+00:00] PID:2447020 CPU:0.00% RSS_KIB:504448 MEM:3.17225% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:48.598+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:48.599+00:00] PID:2447020 CPU:0.00% RSS_KIB:504448 MEM:3.17225% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:48.701+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:48.701+00:00] PID:2447020 CPU:0.00% RSS_KIB:504448 MEM:3.17225% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:48.804+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:48.805+00:00] PID:2447020 CPU:0.00% RSS_KIB:504448 MEM:3.17225% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:48.907+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:48.908+00:00] PID:2447020 CPU:0.00% RSS_KIB:504448 MEM:3.17225% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:49.010+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:49.010+00:00] PID:2447020 CPU:0.00% RSS_KIB:504448 MEM:3.17225% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:49.113+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:49.113+00:00] PID:2447020 CPU:0.00% RSS_KIB:504448 MEM:3.17225% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:49.216+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:49.217+00:00] PID:2447020 CPU:0.00% RSS_KIB:504448 MEM:3.17225% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:49.319+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:49.320+00:00] PID:2447020 CPU:0.00% RSS_KIB:504448 MEM:3.17225% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:49.422+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:49.422+00:00] PID:2447020 CPU:0.00% RSS_KIB:504448 MEM:3.17225% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:49.524+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:49.524+00:00] PID:2447020 CPU:0.00% RSS_KIB:504448 MEM:3.17225% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:49.627+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:49.628+00:00] PID:2447020 CPU:0.00% RSS_KIB:504448 MEM:3.17225% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:49.730+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:49.730+00:00] PID:2447020 CPU:0.00% RSS_KIB:504448 MEM:3.17225% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:49.832+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:49.833+00:00] PID:2447020 CPU:0.00% RSS_KIB:504448 MEM:3.17225% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:49.934+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:49.935+00:00] PID:2447020 CPU:29.29% RSS_KIB:504448 MEM:3.17225% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:50.038+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:50.038+00:00] PID:2447020 CPU:0.00% RSS_KIB:504448 MEM:3.17225% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:50.140+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:50.141+00:00] PID:2447020 CPU:0.00% RSS_KIB:504448 MEM:3.17225% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:50.243+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:50.243+00:00] PID:2447020 CPU:0.00% RSS_KIB:504448 MEM:3.17225% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:50.345+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:50.346+00:00] PID:2447020 CPU:0.00% RSS_KIB:504448 MEM:3.17225% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:50.448+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:50.449+00:00] PID:2447020 CPU:0.00% RSS_KIB:504448 MEM:3.17225% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:50.551+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:50.551+00:00] PID:2447020 CPU:0.00% RSS_KIB:504448 MEM:3.17225% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:50.654+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:50.654+00:00] PID:2447020 CPU:0.00% RSS_KIB:504448 MEM:3.17225% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:50.756+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:50.757+00:00] PID:2447020 CPU:0.00% RSS_KIB:504448 MEM:3.17225% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:50.859+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:50.859+00:00] PID:2447020 CPU:0.00% RSS_KIB:504448 MEM:3.17225% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:50.962+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:50.962+00:00] PID:2447020 CPU:0.00% RSS_KIB:504448 MEM:3.17225% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:51.064+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:51.065+00:00] PID:2447020 CPU:0.00% RSS_KIB:504448 MEM:3.17225% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:51.167+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:51.167+00:00] PID:2447020 CPU:0.00% RSS_KIB:504448 MEM:3.17225% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:51.270+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:51.270+00:00] PID:2447020 CPU:0.00% RSS_KIB:504448 MEM:3.17225% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:51.372+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:51.373+00:00] PID:2447020 CPU:19.46% RSS_KIB:530048 MEM:3.33324% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:51.475+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:51.475+00:00] PID:2447020 CPU:0.00% RSS_KIB:530048 MEM:3.33324% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:51.577+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:51.578+00:00] PID:2447020 CPU:0.00% RSS_KIB:530048 MEM:3.33324% STATE:S THREADS:3 WCHAN:futex_wait_queue
